Date,0001.HK,0002.HK,0003.HK,0004.HK,0005.HK,0006.HK,0008.HK,0010.HK,0011.HK,0012.HK
2020-10-07,48.150001525878906,74.1500015258789,11.34000015258789,16.139999389648438,31.600000381469727,41.79999923706055,4.619999885559082,18.280000686645508,117.9000015258789,29.25
2020-10-08,47.900001525878906,74.0,11.319999694824219,16.139999389648438,31.799999237060547,41.79999923706055,4.619999885559082,18.280000686645508,117.4000015258789,29.299999237060547
2020-10-09,47.79999923706055,73.75,11.260000228881836,16.139999389648438,31.549999237060547,41.79999923706055,4.619999885559082,18.299999237060547,117.30000305175781,29.049999237060547
2020-10-12,47.79999923706055,74.19999694824219,11.300000190734863,16.219999313354492,31.700000762939453,41.599998474121094,4.690000057220459,18.799999237060547,117.69999694824219,29.399999618530273
2020-10-14,47.54999923706055,74.30000305175781,11.460000038146973,16.3799991607666,30.899999618530273,41.95000076293945,4.869999885559082,18.860000610351562,117.5999984741211,29.600000381469727
2020-10-15,46.900001525878906,74.19999694824219,11.399999618530273,16.0,30.600000381469727,41.79999923706055,4.900000095367432,18.719999313354492,115.19999694824219,29.450000762939453
2020-10-16,46.79999923706055,73.5999984741211,11.220000267028809,15.960000038146973,30.299999237060547,41.349998474121094,4.989999771118164,18.700000762939453,114.30000305175781,29.0
2020-10-19,47.20000076293945,73.6500015258789,11.300000190734863,16.040000915527344,31.200000762939453,41.349998474121094,4.96999979019165,18.719999313354492,115.30000305175781,29.149999618530273
2020-10-20,46.349998474121094,73.9000015258789,11.399999618530273,15.84000015258789,31.200000762939453,41.400001525878906,5.050000190734863,18.520000457763672,114.0,28.950000762939453
2020-10-21,46.5,73.3499984741211,11.300000190734863,16.040000915527344,31.200000762939453,40.900001525878906,5.03000020980835,18.31999969482422,115.0999984741211,28.850000381469727
2020-10-22,46.349998474121094,72.5999984741211,11.220000267028809,15.859999656677246,31.299999237060547,40.70000076293945,4.960000038146973,18.440000534057617,115.30000305175781,28.850000381469727
2020-10-23,46.5,73.0,11.34000015258789,16.040000915527344,32.79999923706055,40.79999923706055,4.869999885559082,18.239999771118164,121.9000015258789,29.049999237060547
2020-10-27,47.150001525878906,72.94999694824219,11.460000038146973,16.040000915527344,34.0,40.79999923706055,4.889999866485596,18.15999984741211,124.5999984741211,28.899999618530273
2020-10-28,47.0,72.69999694824219,11.380000114440918,16.239999771118164,33.54999923706055,40.70000076293945,4.869999885559082,18.0,123.80000305175781,28.450000762939453
2020-10-29,46.5,72.1500015258789,11.220000267028809,16.18000030517578,32.45000076293945,40.0,4.829999923706055,17.5,122.4000015258789,27.899999618530273
2020-10-30,47.29999923706055,71.94999694824219,11.199999809265137,16.15999984741211,32.70000076293945,39.95000076293945,4.789999961853027,17.65999984741211,120.69999694824219,27.799999237060547
2020-11-02,47.599998474121094,71.80000305175781,11.180000305175781,16.0,33.0,39.849998474121094,4.710000038146973,17.459999084472656,122.80000305175781,27.600000381469727
2020-11-03,49.20000076293945,72.6500015258789,11.300000190734863,16.260000228881836,34.0,40.150001525878906,4.739999771118164,17.780000686645508,126.0,28.25
2020-11-04,49.29999923706055,73.19999694824219,11.380000114440918,16.65999984741211,35.099998474121094,40.75,4.769999980926514,18.139999389648438,126.80000305175781,29.350000381469727
2020-11-05,52.900001525878906,73.25,11.460000038146973,16.719999313354492,34.45000076293945,40.900001525878906,4.760000228881836,18.579999923706055,127.19999694824219,29.450000762939453
2020-11-06,52.5,73.30000305175781,11.5,16.959999084472656,35.0,40.900001525878906,4.760000228881836,18.700000762939453,125.5999984741211,29.700000762939453
2020-11-09,51.79999923706055,73.5,11.5600004196167,16.959999084472656,35.29999923706055,41.0,4.75,18.84000015258789,127.30000305175781,29.75
2020-11-10,52.20000076293945,73.0,11.65999984741211,18.059999465942383,37.70000076293945,40.900001525878906,4.739999771118164,19.31999969482422,132.39999389648438,30.799999237060547
2020-11-11,54.5,75.0,12.15999984741211,18.299999237060547,39.349998474121094,42.29999923706055,4.860000133514404,20.149999618530273,135.0,31.5
2020-11-12,54.599998474121094,74.94999694824219,12.359999656677246,18.299999237060547,39.70000076293945,42.150001525878906,4.860000133514404,19.959999084472656,134.6999969482422,31.5
2020-11-13,55.45000076293945,73.80000305175781,12.140000343322754,17.940000534057617,37.54999923706055,41.400001525878906,4.78000020980835,19.719999313354492,130.39999389648438,31.0
2020-11-16,55.45000076293945,74.19999694824219,12.180000305175781,17.940000534057617,39.0,41.599998474121094,4.769999980926514,20.049999237060547,131.10000610351562,31.299999237060547
2020-11-17,58.0,74.25,12.079999923706055,18.579999923706055,39.349998474121094,41.45000076293945,4.75,20.5,131.1999969482422,31.549999237060547
2020-11-18,58.099998474121094,73.9000015258789,12.180000305175781,18.200000762939453,39.45000076293945,41.650001525878906,4.739999771118164,20.600000381469727,130.1999969482422,31.600000381469727
2020-11-19,58.79999923706055,73.55000305175781,12.180000305175781,18.100000381469727,39.79999923706055,41.45000076293945,4.75,19.81999969482422,132.6999969482422,31.5
